"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"493","211547_s_at","PAFAH1B1","5048","platelet activating factor acetylhydrolase 1b regulatory subunit 1",-0.833508768284772,6.84001091274533,-1.43850655346804,0.161093717444048,0.274048872768269,-5.16558708552898
"494","211559_s_at","CCNG2","901","cyclin G2",-1.04010614689979,7.66663574177966,-2.20009374954192,0.0359963024158601,0.140497195863454,-3.94827849464305
"495","211571_s_at","VCAN","1462","versican",-0.930290646574177,11.8491789504268,-1.95702265897409,0.0601231791814488,0.166986060699142,-4.37952000210023
"496","211574_s_at","CD46","4179","CD46 molecule",-1.44053046099812,8.95664062464787,-3.29312767388246,0.00263188152692647,0.0542709461692085,-1.63863452018253
"497","211597_s_at","HOPX","84525","HOP homeobox",-1.21518089083897,9.09938291794832,-2.64131312506514,0.0132153964086882,0.097852236643743,-3.07992187411249
"498","211734_s_at","FCER1A","2205","Fc fragment of IgE receptor Ia",-1.0217395110121,9.21813954189798,-2.29443571461865,0.0292667804376053,0.12594721325072,-3.77136620575629
"499","211744_s_at","CD58","965","CD58 molecule",-1.04579138571106,8.18297959898804,-2.52935408664145,0.0171766774174302,0.101922543813948,-3.30973362664844
"500","211776_s_at","EPB41L3","23136","erythrocyte membrane protein band 4.1 like 3",-1.31728306281535,7.29030987336728,-3.3067823362575,0.00254096855392604,0.0542709461692085,-1.60685851888162
"501","211791_s_at","KCNAB2","8514","potassium voltage-gated channel subfamily A regulatory beta subunit 2",-0.779519959334341,7.19402302947752,-2.08618745457654,0.0459496069139849,0.148782167724703,-4.15491461671977
"502","211810_s_at","GALC","2581","galactosylceramidase",-0.938937464169914,6.17965397659017,-2.2978675620274,0.0290449775910116,0.12594721325072,-3.76483553693426
"503","211823_s_at","PXN","5829","paxillin",0.0747564261259415,7.28134793625888,0.16274967267564,0.871854659317809,0.92029102927991,-6.13885838992332
"504","211825_s_at","FLI1","2313","Fli-1 proto-oncogene, ETS transcription factor",-0.449559945870218,9.0691815893155,-0.900589380537299,0.375292768614089,0.493367908608861,-5.75675420460994
"505","211861_x_at","CD28","940","CD28 molecule",-0.46013280034959,4.54877223461669,-1.10316015993388,0.279110800212305,0.396423943319875,-5.56321409084352
"506","211864_s_at","MYOF","26509","myoferlin",-0.990766657137347,7.42397910782018,-2.39088971139733,0.0235845267477069,0.113093421118766,-3.58535270812225
"507","211908_x_at","IGK","50802","immunoglobulin kappa locus",0.350109207839131,7.15890845788469,0.710676283132155,0.483013534103843,0.580423184776337,-5.90450717644701
"508","211922_s_at","CAT","847","catalase",-1.10811812662221,9.67130286587009,-2.66474904894867,0.0125018437848056,0.0969943282651131,-3.03106927649481
"509","211965_at","ZFP36L1","677","ZFP36 ring finger protein like 1",1.54022477627689,7.94665174780273,3.68637680055171,0.000940125258607322,0.0476283979216826,-0.703742692633747
"510","211991_s_at","HLA-DPA1","3113","major histocompatibility complex, class II, DP alpha 1",-0.662725925220808,12.1263925714249,-1.58516617038455,0.123873365092596,0.234474583925271,-4.96324410655711
"511","212009_s_at","STIP1","10963","stress induced phosphoprotein 1",-0.875976421668609,7.58984741827175,-1.79204344887067,0.0836624871818627,0.187635021363331,-4.65047650255331
"512","212065_s_at","USP34","9736","ubiquitin specific peptidase 34",-0.616459352732114,8.07330137838645,-1.57507892695861,0.12618515107693,0.23795589351024,-4.97768917786422
"513","212070_at","ADGRG1","9289","adhesion G protein-coupled receptor G1",0.595893980578797,10.1489859525696,1.35414696075886,0.186243557047072,0.301038943734191,-5.27432842474468
"514","212077_at","CALD1","800","caldesmon 1",0.955447152768984,5.77326170289182,1.70627388573636,0.0987441690841463,0.20334433183586,-4.78390976340875
"515","212085_at","SLC25A6","293","solute carrier family 25 member 6",-0.99694416705797,12.2908920016317,-3.0231988434601,0.00521874655373429,0.072989969161256,-2.25467861430237
"516","212105_s_at","DHX9","1660","DExH-box helicase 9",-1.48940242393613,6.42326770917471,-2.95401293869494,0.00619821460077092,0.0770568160861273,-2.40852571597056
"517","212216_at","PREPL","9581","prolyl endopeptidase like",-0.552982262114917,7.02221544411172,-1.43807476396376,0.161215213977577,0.274048872768269,-5.16615811180634
"518","212224_at","ALDH1A1","216","aldehyde dehydrogenase 1 family member A1",-1.3106228294144,7.99459658847162,-3.00342441740322,0.00548256095077478,0.0745228684375642,-2.29883114804101
"519","212225_at","EIF1","10209","eukaryotic translation initiation factor 1",-0.466537923718784,9.58384252109609,-1.08569991681246,0.286636158300228,0.405396926135294,-5.581319705667
"520","212272_at","LPIN1","23175","lipin 1",-0.365414123223076,6.77333687168852,-0.903382488398479,0.373834035078195,0.492092644867638,-5.75433467224791
"521","212303_x_at","KHSRP","8570","KH-type splicing regulatory protein",0.915762930172717,7.86677791058886,2.55698888676188,0.0161079191465668,0.101792229934405,-3.25356936942342
"522","212409_s_at","TOR1AIP1","26092","torsin 1A interacting protein 1",-1.03788913148798,7.60977633198756,-2.25847452789953,0.0316848812482498,0.130231328232602,-3.83940090705488
"523","212509_s_at","MXRA7","439921","matrix remodeling associated 7",-0.114250317456577,8.14825037730524,-0.221605731014152,0.826188129552091,0.884135437257126,-6.12768942132834
"524","212520_s_at","SMARCA4","6597","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",0.832880165018954,8.56128057263398,2.11716009143565,0.0430259001220813,0.146662748401328,-4.09950285195516
"525","212531_at","LCN2","3934","lipocalin 2",0.0554405348027567,7.32547359000438,0.122973486618341,0.902984164912716,0.92975976898477,-6.14447307558067
"526","212570_at","ENDOD1","23052","endonuclease domain containing 1",-0.102946259309809,6.36551991151276,-0.254295260758647,0.801078395932596,0.863689448291353,-6.1200138037967
"527","212589_at","RRAS2","22800","RAS related 2",0.506894954048487,6.59748813719421,1.14582891139004,0.26131891330919,0.379893919919951,-5.51785907384851
"528","212595_s_at","DAZAP2","9802","DAZ associated protein 2",-0.485428068449716,11.408723131017,-0.994644547309633,0.328211480613881,0.446396252465205,-5.67141832409902
"529","212720_at","PAPOLA","10914","poly(A) polymerase alpha",-0.986698285936024,8.50347296533859,-2.12771453219611,0.0420680740130417,0.146662748401328,-4.0804865939802
"530","212758_s_at","ZEB1","6935","zinc finger E-box binding homeobox 1",-0.652042262407156,7.78036272989793,-1.8411659971765,0.0759431992049467,0.179518313613571,-4.57173109219608
"531","212926_at","SMC5","23137","structural maintenance of chromosomes 5",-0.767388602583249,7.10501270267355,-2.01899085394549,0.0529049020794072,0.160870353363454,-4.27308620083977
"532","213023_at","UTRN","7402","utrophin",-0.850880111496097,7.68493339363835,-1.85506706446141,0.0738729344853103,0.17627972755144,-4.54914566277513
"533","213183_s_at","CDKN1C","1028","cyclin dependent kinase inhibitor 1C",-0.788465493400483,5.51937269362732,-1.88379617056116,0.0697478635374987,0.174150613225551,-4.50205241252634
"534","213338_at","TMEM158","25907","transmembrane protein 158",0.645963393326746,7.19159872814609,1.56579385966114,0.128344246704658,0.241575058750636,-4.99091756333961
"535","213461_at","NUDT21","11051","nudix hydrolase 21",-0.881569926917264,6.41213257961839,-1.91106662162158,0.0660179066951011,0.173577107159182,-4.45683597744747
"536","213472_at","HNRNPH1","3187","heterogeneous nuclear ribonucleoprotein H1",0.0212075383328463,6.27343095567809,0.045231620366196,0.964235562054043,0.975864533656705,-6.15093621935392
"537","213517_at","PCBP2","5094","poly(rC) binding protein 2",0.435010424763178,8.61984783850847,1.06788521811963,0.294461821930509,0.412707804190079,-5.59951952609441
"538","213524_s_at","G0S2","50486","G0/G1 switch 2",-0.562584874504419,7.22302587012067,-0.824107623345383,0.416666496566959,0.523824172338237,-5.82024910736036
"539","213548_s_at","CDV3","55573","CDV3 homolog",-1.12389200914177,7.58510205143939,-1.90465240555523,0.0668793097413504,0.173740048052221,-4.46751596798465
"540","213638_at","PHACTR1","221692","phosphatase and actin regulator 1",-1.11987571362702,6.5376157758958,-3.02964865632032,0.00513533990700395,0.0729819534300166,-2.24024668902469
"541","213700_s_at","PKM","5315","pyruvate kinase M1/2",0.956575251112436,7.70616637011588,2.23185890680825,0.0335891545140481,0.135297114382586,-3.88928173530409
"542","213788_s_at","BRD3","8019","bromodomain containing 3",-0.552813550744193,7.58257191453196,-1.46707873416518,0.153214746812234,0.266679026490091,-5.12747498592263
"543","213797_at","RSAD2","91543","radical S-adenosyl methionine domain containing 2",-0.742828077748085,7.0864121260573,-1.2886502978423,0.207798549119228,0.322921510745467,-5.35478537368688
"544","213831_at","HLA-DQA1","3117","major histocompatibility complex, class II, DQ alpha 1",-0.339504202655608,7.83626968271044,-0.27607843675572,0.784463688142269,0.85124454090438,-6.11431639078313
"545","213915_at","NKG7","4818","natural killer cell granule protein 7",0.328563975664036,11.1082736154802,0.789213406774785,0.436450996368849,0.541263735644619,-5.84743811918928
"546","213926_s_at","AGFG1","3267","ArfGAP with FG repeats 1",-0.964715297590963,7.48217417294212,-2.52518779029276,0.0173433725939115,0.101922543813948,-3.31816855139001
"547","214007_s_at","TWF1","5756","twinfilin actin binding protein 1",-1.45168891518275,6.0832512598806,-3.50444215276332,0.00151994127693126,0.050501087371616,-1.14106723691269
"548","214041_x_at","RPL37A","6168","ribosomal protein L37a",-1.37419438849767,7.31767589375203,-2.85403912755399,0.00792530855797432,0.0840666092871321,-2.6276009560268
"549","214073_at","CTTN","2017","cortactin",0.152443837788622,5.75092328360371,0.325501575528056,0.747159836359024,0.818705065520715,-6.09966518687333
"550","214183_s_at","TKTL1","8277","transketolase like 1",0.398921140704338,7.01491860564331,0.860985000687947,0.396373727524381,0.510419876748148,-5.79029964759902
"551","214190_x_at","GGA2","23062","golgi associated, gamma adaptin ear containing, ARF binding protein 2",-0.637891785970981,6.5133667839498,-1.50931093739067,0.142137432836924,0.255137958764318,-5.06997297018104
"552","214279_s_at","NDRG2","57447","NDRG family member 2",-0.836866744819112,5.315415937591,-1.95405328271098,0.0604896957547849,0.166986060699142,-4.38455762392818
"553","214322_at","CAMK2G","818","calcium/calmodulin dependent protein kinase II gamma",0.943539775901468,7.814308896791,2.53496457649819,0.0169545360503233,0.101922543813948,-3.29836131195391
"554","214336_s_at","COPA","1314","COPI coat complex subunit alpha",-1.86245498740862,7.44800600348169,-3.3016752328333,0.00257461235759081,0.0542709461692085,-1.61874976703222
"555","214422_at","RAD23B","5887","RAD23 homolog B, nucleotide excision repair protein",0.251670536211215,6.28830996786821,0.579464031685577,0.566791683098879,0.653042591396535,-5.98694140144408
"556","214469_at","H2AC8","3012","H2A clustered histone 8",-0.128680236584943,5.94646593206256,-0.269646230921564,0.789359370818673,0.854714931628392,-6.11604718211478
"557","214470_at","KLRB1","3820","killer cell lectin like receptor B1",-0.429613632620786,10.5355612006322,-0.894706922674057,0.378377043525235,0.495482032288571,-5.76182678354948
"558","214483_s_at","ARFIP1","27236","ADP ribosylation factor interacting protein 1",-0.907318474306743,6.17712313093034,-2.01523510504707,0.0533196613322458,0.160870353363454,-4.27960709223397
"559","214500_at","MACROH2A1","9555","macroH2A.1 histone",-0.603502348487634,8.92252062352036,-1.64092083408262,0.111715862708107,0.221017433687749,-4.88202758607076
"560","214594_x_at","ATP8B1","5205","ATPase phospholipid transporting 8B1",0.0382884070436145,8.4958772750189,0.0850525667892923,0.932809421827891,0.951711335137474,-6.14837164554407
"561","214617_at","PRF1","5551","perforin 1",-0.258823026779966,11.9753189722702,-0.56280117928247,0.577935261510219,0.662848301071515,-5.99624132238702
"562","214697_s_at","PTBP3","9991","polypyrimidine tract binding protein 3",-1.01972010512838,7.56605391776955,-2.1171164586472,0.0430298997900469,0.146662748401328,-4.09958132600568
"563","214849_at","KCTD20","222658","potassium channel tetramerization domain containing 20",-0.994837779493245,6.92080866640289,-2.08716393294427,0.0458548056095889,0.148782167724703,-4.15317663834141
"564","214895_s_at","ADAM10","102","ADAM metallopeptidase domain 10",-0.983372339790495,8.12121359399107,-1.71793614014239,0.0965677307063515,0.199305655436971,-4.76607455329241
"565","214959_s_at","API5","8539","apoptosis inhibitor 5",-0.97156679430331,7.06828179777628,-2.01695877041718,0.0531289578546748,0.160870353363454,-4.27661550560573
"566","214971_s_at","ST6GAL1","6480","ST6 beta-galactoside alpha-2,6-sialyltransferase 1",-0.658203066537194,6.23023059899077,-1.17670755806354,0.248967967596385,0.368692269661117,-5.48406189020704
"567","214973_x_at","IGHD","3495","immunoglobulin heavy constant delta",-0.015987538004671,7.77795553388854,-0.0292697367747629,0.976851805341637,0.985661090159348,-6.15152412897392
"568","214974_x_at","CXCL5","6374","C-X-C motif chemokine ligand 5",0.655660204541058,8.13760881606316,1.44826556935492,0.158367109846428,0.270871145922656,-5.15264188527328
"569","214975_s_at","MTMR1","8776","myotubularin related protein 1",-0.611223890629262,6.75411043462024,-1.30453012765089,0.202404824417861,0.318124890566945,-5.33560121012099
"570","215032_at","RREB1","6239","ras responsive element binding protein 1",0.477813161169957,7.64353317151851,1.12602336052945,0.26947217278532,0.386550538454156,-5.53910662789115
"571","215037_s_at","BCL2L1","598","BCL2 like 1",-0.176406214311797,6.47573966257621,-0.45708363592059,0.651047770712704,0.730886404802333,-6.04904365380338
"572","215047_at","TRIM58","25893","tripartite motif containing 58",0.282448850205538,7.70820548844754,0.657851183850172,0.515869581132236,0.61259512759453,-5.93964984368524
"573","215071_s_at","H2AC6","8334","H2A clustered histone 6",0.0603112470164309,10.65946924501,0.137931263912998,0.891256741958353,0.925253133146456,-6.14254481923492
"574","215111_s_at","TSC22D1","8848","TSC22 domain family member 1",-0.134473698761449,9.29687646938874,-0.321655316425735,0.750041984810441,0.820613195156451,-6.10089116678769
"575","215118_s_at","IGH","3492","immunoglobulin heavy locus",1.26124820073907,8.58691989343356,2.50376863467402,0.0182241688606094,0.10403901692036,-3.36139698757517
"576","215236_s_at","PICALM","8301","phosphatidylinositol binding clathrin assembly protein",-1.08578620146478,8.68099547646914,-2.12649030470977,0.0421781919039486,0.146662748401328,-4.08269578689131
"577","215268_at","KIAA0754","643314","KIAA0754",0.69953056663219,6.66296214079077,1.46663828682542,0.153333819600559,0.266679026490091,-5.12806735925445
"578","215269_at","TRAPPC10","7109","trafficking protein particle complex 10",0.688139748338656,8.29078227197853,1.6085025193038,0.118658379566696,0.228906107708167,-4.92953287629192
"579","215357_s_at","POLDIP3","84271","DNA polymerase delta interacting protein 3",-0.776607375698666,6.99364847382024,-1.8808714545145,0.0701585112354918,0.174150613225551,-4.50687217561201
"580","215415_s_at","LYST","1130","lysosomal trafficking regulator",-1.28055693130984,7.57519519357893,-3.10608309332592,0.00423871752001814,0.0666935709790354,-2.06809587623179
"581","215512_at","MARCHF6","10299","membrane associated ring-CH-type finger 6",-0.932429558210203,6.64717469442657,-2.13519676917477,0.0414006033816018,0.146662748401328,-4.06696473635818
"582","215558_at","UBR2","23304","ubiquitin protein ligase E3 component n-recognin 2",0.242520479245877,5.53866171717715,0.52670128287679,0.602443511363248,0.687044865167373,-6.015479019521
"583","215581_s_at","MCM3AP","8888","minichromosome maintenance complex component 3 associated protein",-0.85191411433051,5.43474382150665,-1.98007967856866,0.0573425916442231,0.163118615213934,-4.3402077671601
"584","215611_at","TCF12","6938","transcription factor 12",0.611587455036511,6.22887490785788,1.407169079006,0.170102139392658,0.283411364658606,-5.20664593832431
"585","215666_at","HLA-DRB4","3126","major histocompatibility complex, class II, DR beta 4",-2.96348581563416,6.37242959127566,-2.7918823859052,0.00921805772438492,0.0859498530412557,-2.76177828866561
"586","215707_s_at","PRNP","5621","prion protein",-1.17183777234717,7.92743521868244,-2.31048003211753,0.0282428465754709,0.123654550006518,-3.74077814714996
"587","215719_x_at","FAS","355","Fas cell surface death receptor",-1.38831564479683,6.6821604210131,-2.80558351210481,0.00891712488729146,0.0847126864292689,-2.73233970866086
"588","215761_at","DMXL2","23312","Dmx like 2",0.674292709063826,7.61162694961721,1.45572338876128,0.156308340200764,0.269498505175108,-5.14269861082086
"589","215797_at","TRAV8-3","28683","T cell receptor alpha variable 8-3",-0.354010560604595,5.61251473172474,-0.839245708652949,0.408259345199139,0.519396649052085,-5.80810556018482
"590","215848_at","SCAPER","49855","S-phase cyclin A associated protein in the ER",1.21542185591417,6.15341164202082,3.56802521427956,0.00128598347312778,0.0498071291322952,-0.989093358224711
"591","215891_s_at","GM2A","2760","GM2 ganglioside activator",-0.995285696995611,6.03679322203566,-1.80420235890827,0.0816919530479161,0.186963174361935,-4.63114096981662
"592","215925_s_at","CD72","971","CD72 molecule",1.16977796900706,7.42830796125217,2.93308174177679,0.00652732691522042,0.0794289007352954,-2.45471562250001
"593","215936_s_at","WASHC4","23325","WASH complex subunit 4",-1.2642599906782,8.96626666561363,-3.64564958669096,0.00104745166396456,0.0476283979216826,-0.802284552207357
"594","216064_s_at","AGA","175","aspartylglucosaminidase",-0.989426620327832,7.34953387482799,-2.31660536212574,0.0278605794423173,0.123050892536902,-3.72906266668695
"595","216202_s_at","SPTLC2","9517","serine palmitoyltransferase long chain base subunit 2",-1.04938905195868,8.03090182080135,-2.42522290443675,0.0218182975248579,0.110629085873798,-3.51793324170672
"596","216205_s_at","MFN2","9927","mitofusin 2",-0.769645207460112,7.16811732739416,-1.79847158756894,0.0826157188521041,0.187635021363331,-4.64026707893504
"597","216218_s_at","PLCL2","23228","phospholipase C like 2",-1.09250958562016,7.75668435807215,-2.24263221717299,0.0328062699252651,0.132674352669647,-3.86914016541195
"598","216243_s_at","IL1RN","3557","interleukin 1 receptor antagonist",-0.211428223668547,6.57230593842648,-0.49445763599531,0.624742161694628,0.703708452826052,-6.03160482467898
"599","216248_s_at","NR4A2","4929","nuclear receptor subfamily 4 group A member 2",-0.333121591993475,5.95451568679693,-0.550020454018163,0.586555539749174,0.671206168781157,-6.0031948267124
"600","216294_s_at","KIAA1109","84162","KIAA1109",-1.07020209784597,6.69976884022812,-2.62195416902973,0.0138332050349312,0.0987945919870621,-3.1200844050337
"601","216379_x_at","CD24","100133941","CD24 molecule",0.921464189521373,8.26820170444788,1.72262631957084,0.0957038977572706,0.199119473226387,-4.75887424460786
"602","216491_x_at","IGHM","3507","immunoglobulin heavy constant mu",0.187323096386216,8.23205444059452,0.343590317115075,0.733655749013667,0.805661220563537,-6.09370562116857
"603","216591_s_at","SDHC","6391","succinate dehydrogenase complex subunit C",-0.464251945943433,8.38847646287752,-0.925565433959071,0.362380181389496,0.480153740341082,-5.73486833466441
"604","216682_s_at","SUPT20H","55578","SPT20 homolog, SAGA complex component",0.229323097860886,6.95973597467247,0.558433358382177,0.580874182384036,0.665461094039504,-5.99863525052461
"605","216684_s_at","SS18","6760","SS18 subunit of BAF chromatin remodeling complex",-0.406370655727377,6.2103594287753,-1.01721376929516,0.317540233720779,0.435644435091042,-5.64976681528423
"606","216834_at","RGS1","5996","regulator of G protein signaling 1",-0.526609488911784,5.60908491995557,-1.11489831202858,0.274131819854307,0.392117532092737,-5.55089353571369
"607","216855_s_at","HNRNPU","3192","heterogeneous nuclear ribonucleoprotein U",-0.282020160681465,6.72940923988396,-0.640088189756155,0.527186432749389,0.622181678397112,-5.95087656060674
"608","216899_s_at","SKAP2","8935","src kinase associated phosphoprotein 2",-0.80991591241499,8.55484046891551,-1.94225349096568,0.0619654969987272,0.169130639364647,-4.40451921271277
"609","216901_s_at","IKZF1","10320","IKAROS family zinc finger 1",-0.959826953885543,6.75401637531155,-1.65290985217785,0.109235290355556,0.217821658194149,-4.86426197594844
"610","216985_s_at","STX3","6809","syntaxin 3",-0.743499962638441,5.17239296203562,-1.94889942858392,0.0611304759056123,0.167734030618397,-4.39328757380104
"611","217040_x_at","SOX15","6665","SRY-box transcription factor 15",-0.819522929769937,6.3819324084207,-2.3339524690575,0.0268033312098838,0.122041670683464,-3.69577179336741
"612","217104_at","ST20","400410","suppressor of tumorigenicity 20",0.0883143207952326,5.14811538010481,0.18492129977324,0.854589744474422,0.906819676170435,-6.13505148131274
"613","217202_s_at","GLUL","2752","glutamate-ammonia ligase",-0.773659589092714,8.77569896620923,-1.83923356179517,0.0762349029972132,0.179785825101156,-4.57486030786191
"614","217294_s_at","ENO1","2023","enolase 1",-1.19528051621865,10.2191802731506,-1.88292308501157,0.0698702319928455,0.174150613225551,-4.50349181044242
"615","217309_s_at","VPS26C","10311","VPS26 endosomal protein sorting factor C",-0.848362540643222,6.86846476553431,-1.87644596467239,0.0707838466435369,0.174150613225551,-4.51415416069397
"616","217356_s_at","PGK1","5230","phosphoglycerate kinase 1",-0.951590085253651,10.7994445957099,-1.88814931512049,0.0691405027651902,0.174150613225551,-4.49486801765492
"617","217422_s_at","CD22","933","CD22 molecule",1.04081188388224,7.45337230032035,2.35159520095291,0.0257655871135236,0.119286841334717,-3.66174450833859
"618","217441_at","USP33","23032","ubiquitin specific peptidase 33",-0.839784968912311,4.85613184068742,-2.27340197508841,0.0306600289478181,0.12864437146022,-3.81124835317614
"619","217448_s_at","TOX4","9878","TOX high mobility group box family member 4",-0.606690098042665,6.5407507827479,-1.55478297011497,0.130943736483864,0.243853278778807,-5.00651999538033
"620","217489_s_at","IL6R","3570","interleukin 6 receptor",-0.985877408867068,5.89449764012733,-2.46479596778565,0.0199332725804019,0.106398574870449,-3.43946120061132
"621","217502_at","IFIT2","3433","interferon induced protein with tetratricopeptide repeats 2",-0.86318884135778,6.87365882424308,-1.88325455182346,0.0698237529990045,0.174150613225551,-4.50294540366972
"622","217644_s_at","SOS2","6655","SOS Ras/Rho guanine nucleotide exchange factor 2",-0.935229902835238,6.64877006806473,-2.56318014167949,0.0158770656772273,0.101792229934405,-3.24093533872881
"623","217667_at","SEC14L1P1","729799","SEC14 like 1 pseudogene 1",-0.1412545289249,6.23226702143207,-0.345185119701424,0.732469232813142,0.805661220563537,-6.09316486526137
"624","217677_at","PLEKHA2","59339","pleckstrin homology domain containing A2",-0.362280958299187,6.62119743108302,-0.870856101567739,0.391050178184167,0.506805057183341,-5.78207214266214
"625","217725_x_at","SERBP1","26135","SERPINE1 mRNA binding protein 1",-0.702628117247832,9.55461623825967,-1.80719119824985,0.08121367977632,0.186291971605363,-4.62637225811461
"626","217811_at","SELENOT","51714","selenoprotein T",-0.508441851344768,9.61581141110274,-1.06740646265778,0.29467419186958,0.412707804190079,-5.60000481108368
"627","217878_s_at","CDC27","996","cell division cycle 27",-1.31292388670842,7.90988220856663,-3.76443683456882,0.000763557269573566,0.0476283979216826,-0.513918391334146
"628","217889_s_at","CYBRD1","79901","cytochrome b reductase 1",-1.16204046183387,5.54240333779357,-2.75527919536737,0.0100694394487179,0.0891983773059536,-2.84003417415711
"629","217924_at","ILRUN","64771","inflammation and lipid regulator with UBA-like and NBR1-like domains",-0.361481387917035,7.33074159444975,-0.857373241608249,0.398333032468519,0.511897886172393,-5.79328782546946
"630","218051_s_at","NT5DC2","64943","5'-nucleotidase domain containing 2",1.03567493891749,5.86624760062237,2.66085275721802,0.0126179314823533,0.0969943282651131,-3.03920863430638
"631","218164_at","SPATA20","64847","spermatogenesis associated 20",-0.174301756142629,7.84812940252587,-0.403378763213778,0.689655507217162,0.765692498090058,-6.07173742786876
"632","218295_s_at","NUP50","10762","nucleoporin 50",-0.614006158272855,7.75674208114305,-1.62571979029081,0.114928095598711,0.223421992795178,-4.9044001543053
"633","218340_s_at","UBA6","55236","ubiquitin like modifier activating enzyme 6",0.0809587319457812,6.84027233883487,0.153920750578756,0.878748128843189,0.922335579329858,-6.14023942422857
"634","218345_at","TMEM176A","55365","transmembrane protein 176A",-1.37744305650359,8.61450737870527,-2.38118359647188,0.0241070107661684,0.1145083011393,-3.6042992367448
"635","218439_s_at","COMMD10","51397","COMM domain containing 10",-0.725658168437511,8.36927495003744,-1.82044252006668,0.0791219259365639,0.183584745203041,-4.60515509028692
"636","218748_s_at","EXOC5","10640","exocyst complex component 5",-0.937153716204599,6.57085435772067,-1.72502879183228,0.0952639406213744,0.198614468334832,-4.75517988670137
"637","218817_at","SPCS3","60559","signal peptidase complex subunit 3",-0.629850925025978,7.18668272482571,-1.490451574735,0.147001564677503,0.260159183884438,-5.09582264514828
"638","218832_x_at","ARRB1","408","arrestin beta 1",-0.425864255463625,7.63676216607076,-1.07771203935879,0.290126619100699,0.408611895712453,-5.58951447921493
"639","218854_at","DSE","29940","dermatan sulfate epimerase",-1.19632294558506,8.41549249809201,-3.1861248110554,0.00346079025003437,0.0612837802422522,-1.88568497829771
"640","218856_at","TNFRSF21","27242","TNF receptor superfamily member 21",-1.17010907650982,7.05567874551758,-3.13174584331314,0.00397271384589416,0.0655823416854987,-2.00984385405396
"641","218935_at","EHD3","30845","EH domain containing 3",0.541760010353249,7.20358089294443,1.30837627779775,0.201114739917348,0.317546666557885,-5.33092351853247
"642","219015_s_at","ALG13","79868","ALG13 UDP-N-acetylglucosaminyltransferase subunit",-0.954515124289492,7.02183476846945,-2.44854665872788,0.0206884315776436,0.107944303620141,-3.47178090645538
"643","219073_s_at","OSBPL10","114884","oxysterol binding protein like 10",1.15538026554752,6.56867145392863,2.58116161876853,0.0152238378228341,0.101525858858238,-3.20413689255282
"644","219079_at","CYB5R4","51167","cytochrome b5 reductase 4",-0.584875257350678,8.87076343249979,-1.55648633792373,0.13053881044141,0.243853278778807,-5.00411234606941
"645","219090_at","SLC24A3","57419","solute carrier family 24 member 3",0.886834607380824,5.96569901311158,2.10369988756905,0.0442755466871935,0.146662748401328,-4.12365611467586
"646","219093_at","PID1","55022","phosphotyrosine interaction domain containing 1",-0.817005416709065,8.08169809828391,-2.04324564458261,0.0502940939371681,0.157286188182386,-4.23075861635939
"647","219104_at","RNF141","50862","ring finger protein 141",-0.901624669269158,7.36568679063006,-2.32855330700094,0.0271284187066383,0.122041670683464,-3.70615107551584
"648","219159_s_at","SLAMF7","57823","SLAM family member 7",-0.87243618130297,7.58561911860694,-1.92041649613144,0.0647795017003732,0.170791937271369,-4.44121891880908
"649","219239_s_at","ZNF654","55279","zinc finger protein 654",-0.768765919328263,7.67890272324424,-2.15615464628313,0.039580991663636,0.144938394928296,-4.02891029581291
"650","219292_at","THAP1","55145","THAP domain containing 1",-0.395689617116544,6.43346418709599,-0.980145436946287,0.335194826528402,0.452468083530967,-5.68508937875559
"651","219434_at","TREM1","54210","triggering receptor expressed on myeloid cells 1",-0.772757276555414,8.71978289612383,-1.76056464089861,0.0889531412981217,0.193468279238031,-4.70005438697749
"652","219519_s_at","SIGLEC1","6614","sialic acid binding Ig like lectin 1",0.216171451737178,7.12598222750401,0.30700222849184,0.761055470978672,0.828522010027592,-6.10542923025854
"653","219599_at","EIF4B","1975","eukaryotic translation initiation factor 4B",-0.433734652979865,7.14735168750486,-0.864929766204614,0.394240785037621,0.5096283318779,-5.78702236222076
"654","219600_s_at","TMEM50B","757","transmembrane protein 50B",-0.828177998254249,8.46602453432625,-2.13500180021569,0.0414178755772508,0.146662748401328,-4.0673175124207
"655","219630_at","PDZK1IP1","10158","PDZK1 interacting protein 1",0.714035094148286,7.34654604987063,1.24726222567083,0.222371349674891,0.339284771397902,-5.4038047308743
"656","219679_s_at","WAC","51322","WW domain containing adaptor with coiled-coil",-0.926171720996274,9.06856409327383,-2.08084871879001,0.0464709955477896,0.149782406451216,-4.16440631779526
"657","219714_s_at","CACNA2D3","55799","calcium voltage-gated channel auxiliary subunit alpha2delta 3",-1.02140063761732,8.30617362975181,-3.05542346300669,0.00481451507930711,0.0723614430576457,-2.18242465924428
"658","219737_s_at","PCDH9","5101","protocadherin 9",0.704673556260975,7.33144980198235,1.64682766250134,0.110487930124769,0.219576518123442,-4.87328794793095
"659","219759_at","ERAP2","64167","endoplasmic reticulum aminopeptidase 2",1.25196901896032,8.92860662341532,2.17914674022429,0.0376672469759533,0.142619214919721,-3.9868603546784
